"X--Kurve 1::[-I(L1:2), ll1 inductance=0 | I(TK1)]","Y--Kurve 1::[-I(L1:2), ll1 inductance=0 | I(TK1)]",,"X--Kurve 2::[-I(L1:2), ll1 inductance=0.000125 | I(TK1)]","Y--Kurve 2::[-I(L1:2), ll1 inductance=0.000125 | I(TK1)]",,"X--Kurve 3::[-I(L1:2), ll1 inductance=0.00025 | I(TK1)]","Y--Kurve 3::[-I(L1:2), ll1 inductance=0.00025 | I(TK1)]",,"X--Kurve 4::[-I(L1:2), ll1 inductance=0.000375 | I(TK1)]","Y--Kurve 4::[-I(L1:2), ll1 inductance=0.000375 | I(TK1)]",,"X--Kurve 5::[-I(L1:2), ll1 inductance=0.0005 | I(TK1)]","Y--Kurve 5::[-I(L1:2), ll1 inductance=0.0005 | I(TK1)]"
0.0048295,0.726689,,0.0048295,0.907926,,0.0048295,0.734266,,0.0048295,0.815976,,0.0048295,0.841058
0.00483,0.726365,,0.00483,0.907709,,0.00483,0.734322,,0.00483,0.815919,,0.00483,0.841105
0.0048301,0.726301,,0.0048301,0.907666,,0.0048301,0.734333,,0.0048301,0.815908,,0.0048301,0.841114
0.0048303,0.726171,,0.0048303,0.907579,,0.0048303,0.734355,,0.0048303,0.815885,,0.0048303,0.841133
0.0048307,0.725913,,0.0048307,0.907405,,0.0048307,0.7344,,0.0048307,0.81584,,0.0048307,0.84117
0.0048315,0.725397,,0.0048315,0.907054,,0.0048315,0.73449,,0.0048315,0.815749,,0.0048315,0.841245
0.0048325,0.724754,,0.0048325,0.906613,,0.0048325,0.734601,,0.0048325,0.815635,,0.0048325,0.841337
0.0048335,0.724113,,0.0048335,0.906169,,0.0048335,0.734712,,0.0048335,0.81552,,0.0048335,0.841429
0.0048345,0.723474,,0.0048345,0.905722,,0.0048345,0.734823,,0.0048345,0.815404,,0.0048345,0.84152
0.004835,0.723155,,0.004835,0.905497,,0.004835,0.734878,,0.004835,0.815346,,0.004835,0.841565
0.0048351,0.723091,,0.0048351,0.905452,,0.0048351,0.734889,,0.0048351,0.815334,,0.0048351,0.841574
0.0048353,0.722964,,0.0048353,0.905362,,0.0048353,0.734911,,0.0048353,0.815311,,0.0048353,0.841592
0.0048357,0.722709,,0.0048357,0.905181,,0.0048357,0.734955,,0.0048357,0.815264,,0.0048357,0.841628
0.0048365,0.722201,,0.0048365,0.904818,,0.0048365,0.735043,,0.0048365,0.815171,,0.0048365,0.8417
0.0048375,0.721567,,0.0048375,0.904361,,0.0048375,0.735152,,0.0048375,0.815053,,0.0048375,0.841789
0.0048385,0.720935,,0.0048385,0.903901,,0.0048385,0.73526,,0.0048385,0.814934,,0.0048385,0.841878
0.0048395,0.720305,,0.0048395,0.903438,,0.0048395,0.735368,,0.0048395,0.814815,,0.0048395,0.841965
0.00484,0.719991,,0.00484,0.903205,,0.00484,0.735422,,0.00484,0.814756,,0.00484,0.842009
0.0048401,0.719928,,0.0048401,0.903158,,0.0048401,0.735433,,0.0048401,0.814744,,0.0048401,0.842018
0.0048403,0.719803,,0.0048403,0.903065,,0.0048403,0.735455,,0.0048403,0.81472,,0.0048403,0.842035
0.0048407,0.719552,,0.0048407,0.902878,,0.0048407,0.735498,,0.0048407,0.814672,,0.0048407,0.84207
0.0048415,0.719051,,0.0048415,0.902502,,0.0048415,0.735583,,0.0048415,0.814575,,0.0048415,0.842139
0.0048425,0.718426,,0.0048425,0.902029,,0.0048425,0.73569,,0.0048425,0.814454,,0.0048425,0.842224
0.0048435,0.717803,,0.0048435,0.901553,,0.0048435,0.735796,,0.0048435,0.814332,,0.0048435,0.842309
0.0048445,0.717182,,0.0048445,0.901074,,0.0048445,0.735902,,0.0048445,0.81421,,0.0048445,0.842394
0.004845,0.716872,,0.004845,0.900833,,0.004845,0.735955,,0.004845,0.814148,,0.004845,0.842435
0.0048451,0.71681,,0.0048451,0.900785,,0.0048451,0.735965,,0.0048451,0.814136,,0.0048451,0.842444
0.0048453,0.716686,,0.0048453,0.900688,,0.0048453,0.735986,,0.0048453,0.814111,,0.0048453,0.84246
0.0048457,0.716439,,0.0048457,0.900495,,0.0048457,0.736028,,0.0048457,0.814062,,0.0048457,0.842494
0.0048465,0.715945,,0.0048465,0.900106,,0.0048465,0.736112,,0.0048465,0.813963,,0.0048465,0.84256
0.0048475,0.715328,,0.0048475,0.899618,,0.0048475,0.736216,,0.0048475,0.813838,,0.0048475,0.842642
0.0048485,0.714714,,0.0048485,0.899126,,0.0048485,0.736319,,0.0048485,0.813713,,0.0048485,0.842723
0.0048495,0.714101,,0.0048495,0.898631,,0.0048495,0.736422,,0.0048495,0.813587,,0.0048495,0.842804
0.00485,0.713795,,0.00485,0.898382,,0.00485,0.736474,,0.00485,0.813524,,0.00485,0.842844
0.0048501,0.713734,,0.0048501,0.898333,,0.0048501,0.736484,,0.0048501,0.813511,,0.0048501,0.842852
0.0048503,0.713612,,0.0048503,0.898233,,0.0048503,0.736504,,0.0048503,0.813486,,0.0048503,0.842868
0.0048507,0.713367,,0.0048507,0.898033,,0.0048507,0.736545,,0.0048507,0.813435,,0.0048507,0.8429
0.0048515,0.712877,,0.0048515,0.897632,,0.0048515,0.736627,,0.0048515,0.813333,,0.0048515,0.842963
0.0048525,0.712263,,0.0048525,0.897127,,0.0048525,0.736728,,0.0048525,0.813205,,0.0048525,0.843042
0.0048535,0.711648,,0.0048535,0.89662,,0.0048535,0.736829,,0.0048535,0.813076,,0.0048535,0.84312
0.0048545,0.711032,,0.0048545,0.896109,,0.0048545,0.736929,,0.0048545,0.812947,,0.0048545,0.843197
0.004855,0.710723,,0.004855,0.895853,,0.004855,0.736979,,0.004855,0.812882,,0.004855,0.843235
0.0048551,0.710661,,0.0048551,0.895801,,0.0048551,0.736989,,0.0048551,0.812869,,0.0048551,0.843243
0.0048553,0.710538,,0.0048553,0.895698,,0.0048553,0.737009,,0.0048553,0.812843,,0.0048553,0.843258
0.0048557,0.71029,,0.0048557,0.895492,,0.0048557,0.737049,,0.0048557,0.812791,,0.0048557,0.843288
0.0048565,0.709795,,0.0048565,0.895078,,0.0048565,0.737128,,0.0048565,0.812686,,0.0048565,0.843349
0.0048575,0.709175,,0.0048575,0.894558,,0.0048575,0.737227,,0.0048575,0.812554,,0.0048575,0.843424
0.0048585,0.708555,,0.0048585,0.894035,,0.0048585,0.737325,,0.0048585,0.812422,,0.0048585,0.843498
0.0048595,0.707933,,0.0048595,0.893508,,0.0048595,0.737422,,0.0048595,0.812289,,0.0048595,0.843571
0.00486,0.707621,,0.00486,0.893244,,0.00486,0.737471,,0.00486,0.812222,,0.00486,0.843608
0.0048601,0.707559,,0.0048601,0.893191,,0.0048601,0.73748,,0.0048601,0.812209,,0.0048601,0.843615
0.0048603,0.707434,,0.0048603,0.893085,,0.0048603,0.7375,,0.0048603,0.812182,,0.0048603,0.84363
0.0048607,0.707185,,0.0048607,0.892872,,0.0048607,0.737538,,0.0048607,0.812128,,0.0048607,0.843659
0.0048615,0.706686,,0.0048615,0.892446,,0.0048615,0.737615,,0.0048615,0.812021,,0.0048615,0.843716
0.0048625,0.706061,,0.0048625,0.89191,,0.0048625,0.737711,,0.0048625,0.811885,,0.0048625,0.843787
0.0048635,0.705436,,0.0048635,0.891371,,0.0048635,0.737806,,0.0048635,0.811749,,0.0048635,0.843858
0.0048645,0.704809,,0.0048645,0.890829,,0.0048645,0.7379,,0.0048645,0.811613,,0.0048645,0.843927
0.004865,0.704496,,0.004865,0.890557,,0.004865,0.737947,,0.004865,0.811544,,0.004865,0.843962
0.0048651,0.704433,,0.0048651,0.890502,,0.0048651,0.737956,,0.0048651,0.81153,,0.0048651,0.843969
0.0048653,0.704308,,0.0048653,0.890393,,0.0048653,0.737975,,0.0048653,0.811503,,0.0048653,0.843983
0.0048657,0.704057,,0.0048657,0.890174,,0.0048657,0.738012,,0.0048657,0.811448,,0.0048657,0.84401
0.0048665,0.703554,,0.0048665,0.889735,,0.0048665,0.738086,,0.0048665,0.811337,,0.0048665,0.844065
0.0048675,0.702926,,0.0048675,0.889183,,0.0048675,0.738179,,0.0048675,0.811198,,0.0048675,0.844132
0.0048685,0.702297,,0.0048685,0.888629,,0.0048685,0.738271,,0.0048685,0.811058,,0.0048685,0.844199
0.0048695,0.701667,,0.0048695,0.888071,,0.0048695,0.738362,,0.0048695,0.810918,,0.0048695,0.844265
0.00487,0.701351,,0.00487,0.887791,,0.00487,0.738407,,0.00487,0.810847,,0.00487,0.844297
0.0048701,0.701288,,0.0048701,0.887734,,0.0048701,0.738416,,0.0048701,0.810833,,0.0048701,0.844304
0.0048703,0.701162,,0.0048703,0.887622,,0.0048703,0.738434,,0.0048703,0.810805,,0.0048703,0.844317
0.0048707,0.700911,,0.0048707,0.887397,,0.0048707,0.73847,,0.0048707,0.810748,,0.0048707,0.844343
0.0048715,0.700409,,0.0048715,0.886945,,0.0048715,0.738542,,0.0048715,0.810635,,0.0048715,0.844394
0.0048725,0.699784,,0.0048725,0.886378,,0.0048725,0.738631,,0.0048725,0.810492,,0.0048725,0.844458
0.0048735,0.699161,,0.0048735,0.885808,,0.0048735,0.738719,,0.0048735,0.810349,,0.0048735,0.84452
0.0048745,0.698542,,0.0048745,0.885234,,0.0048745,0.738807,,0.0048745,0.810204,,0.0048745,0.844582
0.004875,0.698233,,0.004875,0.884946,,0.004875,0.738851,,0.004875,0.810132,,0.004875,0.844613
0.0048751,0.698171,,0.0048751,0.884888,,0.0048751,0.738859,,0.0048751,0.810117,,0.0048751,0.844619
0.0048753,0.698048,,0.0048753,0.884773,,0.0048753,0.738877,,0.0048753,0.810088,,0.0048753,0.844632
0.0048757,0.697801,,0.0048757,0.884542,,0.0048757,0.738911,,0.0048757,0.81003,,0.0048757,0.844656
0.0048765,0.69731,,0.0048765,0.884078,,0.0048765,0.73898,,0.0048765,0.809914,,0.0048765,0.844704
0.0048775,0.696698,,0.0048775,0.883495,,0.0048775,0.739066,,0.0048775,0.809767,,0.0048775,0.844764
0.0048785,0.696088,,0.0048785,0.882909,,0.0048785,0.739151,,0.0048785,0.80962,,0.0048785,0.844823
0.0048795,0.695481,,0.0048795,0.88232,,0.0048795,0.739235,,0.0048795,0.809472,,0.0048795,0.844881
0.00488,0.695179,,0.00488,0.882024,,0.00488,0.739277,,0.00488,0.809397,,0.00488,0.84491
0.0048801,0.695118,,0.0048801,0.881965,,0.0048801,0.739286,,0.0048801,0.809383,,0.0048801,0.844915
0.0048803,0.694997,,0.0048803,0.881846,,0.0048803,0.739302,,0.0048803,0.809353,,0.0048803,0.844927
0.0048807,0.694756,,0.0048807,0.881609,,0.0048807,0.739336,,0.0048807,0.809293,,0.0048807,0.84495
0.0048815,0.694274,,0.0048815,0.881132,,0.0048815,0.739402,,0.0048815,0.809173,,0.0048815,0.844995
0.0048825,0.693675,,0.0048825,0.880534,,0.0048825,0.739484,,0.0048825,0.809023,,0.0048825,0.84505
0.0048835,0.693077,,0.0048835,0.879932,,0.0048835,0.739565,,0.0048835,0.808872,,0.0048835,0.845105
0.0048845,0.692482,,0.0048845,0.879328,,0.0048845,0.739646,,0.0048845,0.80872,,0.0048845,0.845159
0.004885,0.692185,,0.004885,0.879024,,0.004885,0.739686,,0.004885,0.808644,,0.004885,0.845186
0.0048851,0.692126,,0.0048851,0.878964,,0.0048851,0.739694,,0.0048851,0.808628,,0.0048851,0.845192
0.0048853,0.692008,,0.0048853,0.878842,,0.0048853,0.73971,,0.0048853,0.808598,,0.0048853,0.845202
0.0048857,0.691771,,0.0048857,0.878598,,0.0048857,0.739742,,0.0048857,0.808537,,0.0048857,0.845223
0.0048865,0.691299,,0.0048865,0.87811,,0.0048865,0.739805,,0.0048865,0.808414,,0.0048865,0.845265
0.0048875,0.69071,,0.0048875,0.877496,,0.0048875,0.739884,,0.0048875,0.808259,,0.0048875,0.845317
0.0048885,0.690124,,0.0048885,0.876879,,0.0048885,0.739961,,0.0048885,0.808104,,0.0048885,0.845368
0.0048895,0.68954,,0.0048895,0.87626,,0.0048895,0.740038,,0.0048895,0.807949,,0.0048895,0.845418
0.00489,0.689249,,0.00489,0.875949,,0.00489,0.740077,,0.00489,0.80787,,0.00489,0.845443
0.0048901,0.689191,,0.0048901,0.875886,,0.0048901,0.740084,,0.0048901,0.807855,,0.0048901,0.845448
0.0048903,0.689074,,0.0048903,0.875762,,0.0048903,0.7401,,0.0048903,0.807823,,0.0048903,0.845458
0.0048907,0.688842,,0.0048907,0.875512,,0.0048907,0.74013,,0.0048907,0.807761,,0.0048907,0.845477
0.0048915,0.688378,,0.0048915,0.875011,,0.0048915,0.74019,,0.0048915,0.807635,,0.0048915,0.845516
0.0048925,0.687801,,0.0048925,0.874382,,0.0048925,0.740265,,0.0048925,0.807476,,0.0048925,0.845563
0.0048935,0.687225,,0.0048935,0.87375,,0.0048935,0.740339,,0.0048935,0.807318,,0.0048935,0.84561
0.0048945,0.686652,,0.0048945,0.873115,,0.0048945,0.740412,,0.0048945,0.807158,,0.0048945,0.845656
0.004895,0.686366,,0.004895,0.872797,,0.004895,0.740449,,0.004895,0.807078,,0.004895,0.845679
0.0048951,0.686309,,0.0048951,0.872733,,0.0048951,0.740456,,0.0048951,0.807062,,0.0048951,0.845684
0.0048953,0.686194,,0.0048953,0.872605,,0.0048953,0.74047,,0.0048953,0.807029,,0.0048953,0.845693
0.0048957,0.685966,,0.0048957,0.87235,,0.0048957,0.740499,,0.0048957,0.806965,,0.0048957,0.845711
0.0048965,0.685511,,0.0048965,0.871837,,0.0048965,0.740556,,0.0048965,0.806836,,0.0048965,0.845746
0.0048975,0.684943,,0.0048975,0.871193,,0.0048975,0.740627,,0.0048975,0.806674,,0.0048975,0.84579
0.0048985,0.684378,,0.0048985,0.870546,,0.0048985,0.740698,,0.0048985,0.806511,,0.0048985,0.845832
0.0048995,0.683814,,0.0048995,0.869896,,0.0048995,0.740767,,0.0048995,0.806347,,0.0048995,0.845874
0.0049,0.683533,,0.0049,0.86957,,0.0049,0.740801,,0.0049,0.806265,,0.0049,0.845895
0.0049001,0.683477,,0.0049001,0.869505,,0.0049001,0.740808,,0.0049001,0.806249,,0.0049001,0.845899
0.0049003,0.683366,,0.0049003,0.869374,,0.0049003,0.740822,,0.0049003,0.806216,,0.0049003,0.845907
0.0049007,0.683147,,0.0049007,0.869112,,0.0049007,0.740849,,0.0049007,0.80615,,0.0049007,0.845924
0.0049015,0.682724,,0.0049015,0.868587,,0.0049015,0.740903,,0.0049015,0.806017,,0.0049015,0.845956
0.0049025,0.68222,,0.0049025,0.867929,,0.0049025,0.74097,,0.0049025,0.805851,,0.0049025,0.845995
0.0049035,0.681744,,0.0049035,0.867267,,0.0049035,0.741037,,0.0049035,0.805684,,0.0049035,0.846034
0.0049045,0.681297,,0.0049045,0.866603,,0.0049045,0.741102,,0.0049045,0.805517,,0.0049045,0.846072
0.004905,0.681083,,0.004905,0.86627,,0.004905,0.741135,,0.004905,0.805433,,0.004905,0.84609
0.0049051,0.681042,,0.0049051,0.866203,,0.0049051,0.741141,,0.0049051,0.805416,,0.0049051,0.846094
0.0049053,0.680959,,0.0049053,0.866069,,0.0049053,0.741154,,0.0049053,0.805382,,0.0049053,0.846101
0.0049057,0.680796,,0.0049057,0.865802,,0.0049057,0.74118,,0.0049057,0.805315,,0.0049057,0.846116
0.0049065,0.680484,,0.0049065,0.865266,,0.0049065,0.741231,,0.0049065,0.805179,,0.0049065,0.846145
0.0049075,0.680118,,0.0049075,0.864593,,0.0049075,0.741294,,0.0049075,0.805009,,0.0049075,0.84618
0.0049085,0.679778,,0.0049085,0.863917,,0.0049085,0.741357,,0.0049085,0.804839,,0.0049085,0.846215
0.0049095,0.679464,,0.0049095,0.863239,,0.0049095,0.741419,,0.0049095,0.804667,,0.0049095,0.846249
0.00491,0.679317,,0.00491,0.862899,,0.00491,0.741449,,0.00491,0.804581,,0.00491,0.846265
0.0049101,0.679288,,0.0049101,0.862831,,0.0049101,0.741455,,0.0049101,0.804564,,0.0049101,0.846269
0.0049103,0.679231,,0.0049103,0.862695,,0.0049103,0.741468,,0.0049103,0.80453,,0.0049103,0.846275
0.0049107,0.679121,,0.0049107,0.862422,,0.0049107,0.741492,,0.0049107,0.804461,,0.0049107,0.846288
0.0049115,0.678912,,0.0049115,0.861875,,0.0049115,0.74154,,0.0049115,0.804322,,0.0049115,0.846314
0.0049125,0.678674,,0.0049125,0.861189,,0.0049125,0.7416,,0.0049125,0.804149,,0.0049125,0.846346
0.0049135,0.67846,,0.0049135,0.8605,,0.0049135,0.741659,,0.0049135,0.803975,,0.0049135,0.846376
0.0049145,0.67827,,0.0049145,0.859809,,0.0049145,0.741718,,0.0049145,0.8038,,0.0049145,0.846406
0.004915,0.678184,,0.004915,0.859463,,0.004915,0.741747,,0.004915,0.803712,,0.004915,0.846421
0.0049151,0.678168,,0.0049151,0.859393,,0.0049151,0.741752,,0.0049151,0.803694,,0.0049151,0.846424
0.0049153,0.678136,,0.0049153,0.859254,,0.0049153,0.741764,,0.0049153,0.803659,,0.0049153,0.84643
0.0049157,0.678074,,0.0049157,0.858976,,0.0049157,0.741787,,0.0049157,0.803589,,0.0049157,0.846441
0.0049165,0.677962,,0.0049165,0.858419,,0.0049165,0.741833,,0.0049165,0.803448,,0.0049165,0.846464
0.0049175,0.677842,,0.0049175,0.857721,,0.0049175,0.741889,,0.0049175,0.803271,,0.0049175,0.846492
0.0049185,0.677745,,0.0049185,0.85702,,0.0049185,0.741945,,0.0049185,0.803093,,0.0049185,0.846519
0.0049195,0.677671,,0.0049195,0.856317,,0.0049195,0.742,,0.0049195,0.802915,,0.0049195,0.846545
0.00492,0.677642,,0.00492,0.855964,,0.00492,0.742028,,0.00492,0.802826,,0.00492,0.846558
0.0049201,0.677637,,0.0049201,0.855894,,0.0049201,0.742033,,0.0049201,0.802808,,0.0049201,0.84656
0.0049203,0.677627,,0.0049203,0.855753,,0.0049203,0.742044,,0.0049203,0.802772,,0.0049203,0.846565
0.0049207,0.677611,,0.0049207,0.85547,,0.0049207,0.742066,,0.0049207,0.8027,,0.0049207,0.846576
0.0049215,0.677591,,0.0049215,0.854904,,0.0049215,0.742109,,0.0049215,0.802557,,0.0049215,0.846595
0.0049225,0.677587,,0.0049225,0.854194,,0.0049225,0.742163,,0.0049225,0.802376,,0.0049225,0.846619
0.0049235,0.677606,,0.0049235,0.853481,,0.0049235,0.742216,,0.0049235,0.802196,,0.0049235,0.846643
0.0049245,0.677649,,0.0049245,0.852767,,0.0049245,0.742268,,0.0049245,0.802014,,0.0049245,0.846665
0.004925,0.677679,,0.004925,0.852409,,0.004925,0.742294,,0.004925,0.801923,,0.004925,0.846676
0.0049251,0.677685,,0.0049251,0.852337,,0.0049251,0.742299,,0.0049251,0.801905,,0.0049251,0.846679
0.0049253,0.677699,,0.0049253,0.852194,,0.0049253,0.74231,,0.0049253,0.801869,,0.0049253,0.846683
0.0049257,0.67773,,0.0049257,0.851907,,0.0049257,0.74233,,0.0049257,0.801796,,0.0049257,0.846692
0.0049265,0.677803,,0.0049265,0.851332,,0.0049265,0.742371,,0.0049265,0.80165,,0.0049265,0.846709
0.0049275,0.677913,,0.0049275,0.850611,,0.0049275,0.742422,,0.0049275,0.801466,,0.0049275,0.846729
0.0049285,0.678046,,0.0049285,0.849889,,0.0049285,0.742473,,0.0049285,0.801283,,0.0049285,0.846749
0.0049295,0.6782,,0.0049295,0.849164,,0.0049295,0.742522,,0.0049295,0.801098,,0.0049295,0.846768
0.00493,0.678285,,0.00493,0.848801,,0.00493,0.742547,,0.00493,0.801006,,0.00493,0.846778
0.0049301,0.678303,,0.0049301,0.848728,,0.0049301,0.742552,,0.0049301,0.800987,,0.0049301,0.846779
0.0049303,0.678339,,0.0049303,0.848583,,0.0049303,0.742562,,0.0049303,0.80095,,0.0049303,0.846783
0.0049307,0.678414,,0.0049307,0.848292,,0.0049307,0.742582,,0.0049307,0.800876,,0.0049307,0.84679
0.0049315,0.678573,,0.0049315,0.847709,,0.0049315,0.742621,,0.0049315,0.800728,,0.0049315,0.846805
0.0049325,0.678791,,0.0049325,0.846978,,0.0049325,0.742669,,0.0049325,0.800542,,0.0049325,0.846822
0.0049335,0.67903,,0.0049335,0.846246,,0.0049335,0.742717,,0.0049335,0.800355,,0.0049335,0.846838
0.0049345,0.679289,,0.0049345,0.845512,,0.0049345,0.742764,,0.0049345,0.800168,,0.0049345,0.846854
0.004935,0.679426,,0.004935,0.845145,,0.004935,0.742788,,0.004935,0.800075,,0.004935,0.846862
0.0049351,0.679454,,0.0049351,0.845071,,0.0049351,0.742793,,0.0049351,0.800056,,0.0049351,0.846864
0.0049353,0.679511,,0.0049353,0.844924,,0.0049353,0.742802,,0.0049353,0.800018,,0.0049353,0.846867
0.0049357,0.679626,,0.0049357,0.844629,,0.0049357,0.742821,,0.0049357,0.799943,,0.0049357,0.846873
0.0049365,0.679867,,0.0049365,0.844039,,0.0049365,0.742858,,0.0049365,0.799793,,0.0049365,0.846884
0.0049375,0.680186,,0.0049375,0.8433,,0.0049375,0.742904,,0.0049375,0.799604,,0.0049375,0.846898
0.0049385,0.680525,,0.0049385,0.842559,,0.0049385,0.74295,,0.0049385,0.799415,,0.0049385,0.846912
0.0049395,0.680882,,0.0049395,0.841817,,0.0049395,0.742996,,0.0049395,0.799226,,0.0049395,0.846924
0.00494,0.681068,,0.00494,0.841445,,0.00494,0.743018,,0.00494,0.799131,,0.00494,0.84693
0.0049401,0.681106,,0.0049401,0.841371,,0.0049401,0.743023,,0.0049401,0.799112,,0.0049401,0.846932
0.0049403,0.68118,,0.0049403,0.841222,,0.0049403,0.743032,,0.0049403,0.799074,,0.0049403,0.846934
0.0049407,0.681326,,0.0049407,0.840924,,0.0049407,0.74305,,0.0049407,0.798998,,0.0049407,0.846939
0.0049415,0.681605,,0.0049415,0.840328,,0.0049415,0.743085,,0.0049415,0.798845,,0.0049415,0.846948
0.0049425,0.681933,,0.0049425,0.839581,,0.0049425,0.74313,,0.0049425,0.798655,,0.0049425,0.846959
0.0049435,0.682237,,0.0049435,0.838832,,0.0049435,0.743174,,0.0049435,0.798463,,0.0049435,0.846969
0.0049445,0.682518,,0.0049445,0.838082,,0.0049445,0.743217,,0.0049445,0.798271,,0.0049445,0.846979
0.004945,0.68265,,0.004945,0.837706,,0.004945,0.743239,,0.004945,0.798175,,0.004945,0.846983
0.0049451,0.682676,,0.0049451,0.837631,,0.0049451,0.743243,,0.0049451,0.798156,,0.0049451,0.846984
0.0049453,0.682726,,0.0049453,0.837481,,0.0049453,0.743252,,0.0049453,0.798118,,0.0049453,0.846986
0.0049457,0.682825,,0.0049457,0.83718,,0.0049457,0.743269,,0.0049457,0.798041,,0.0049457,0.84699
0.0049465,0.683012,,0.0049465,0.836577,,0.0049465,0.743303,,0.0049465,0.797886,,0.0049465,0.846996
0.0049475,0.683226,,0.0049475,0.835822,,0.0049475,0.743345,,0.0049475,0.797693,,0.0049475,0.847004
0.0049485,0.683418,,0.0049485,0.835066,,0.0049485,0.743387,,0.0049485,0.797499,,0.0049485,0.847011
0.0049495,0.68359,,0.0049495,0.834308,,0.0049495,0.743429,,0.0049495,0.797305,,0.0049495,0.847018
0.00495,0.683668,,0.00495,0.833929,,0.00495,0.743449,,0.00495,0.797208,,0.00495,0.847021
0.0049501,0.683683,,0.0049501,0.833853,,0.0049501,0.743453,,0.0049501,0.797188,,0.0049501,0.847021
0.0049503,0.683712,,0.0049503,0.833701,,0.0049503,0.743462,,0.0049503,0.797149,,0.0049503,0.847022
0.0049507,0.683768,,0.0049507,0.833397,,0.0049507,0.743478,,0.0049507,0.797071,,0.0049507,0.847024
0.0049515,0.683871,,0.0049515,0.832788,,0.0049515,0.74351,,0.0049515,0.796915,,0.0049515,0.847029
0.0049525,0.683982,,0.0049525,0.832025,,0.0049525,0.74355,,0.0049525,0.796719,,0.0049525,0.847033
0.0049535,0.684073,,0.0049535,0.831261,,0.0049535,0.74359,,0.0049535,0.796523,,0.0049535,0.847037
0.0049545,0.684146,,0.0049545,0.830495,,0.0049545,0.743629,,0.0049545,0.796326,,0.0049545,0.84704
0.004955,0.684175,,0.004955,0.830112,,0.004955,0.743648,,0.004955,0.796227,,0.004955,0.847042
0.0049551,0.68418,,0.0049551,0.830035,,0.0049551,0.743652,,0.0049551,0.796208,,0.0049551,0.847042
0.0049553,0.68419,,0.0049553,0.829881,,0.0049553,0.74366,,0.0049553,0.796168,,0.0049553,0.847042
0.0049557,0.684208,,0.0049557,0.829574,,0.0049557,0.743675,,0.0049557,0.796089,,0.0049557,0.847043
0.0049565,0.684235,,0.0049565,0.828959,,0.0049565,0.743706,,0.0049565,0.795931,,0.0049565,0.847045
0.0049575,0.684252,,0.0049575,0.828188,,0.0049575,0.743744,,0.0049575,0.795732,,0.0049575,0.847046
0.0049585,0.684252,,0.0049585,0.827416,,0.0049585,0.743781,,0.0049585,0.795533,,0.0049585,0.847046
0.0049595,0.684235,,0.0049595,0.826642,,0.0049595,0.743817,,0.0049595,0.795334,,0.0049595,0.847046
0.00496,0.68422,,0.00496,0.826255,,0.00496,0.743835,,0.00496,0.795234,,0.00496,0.847046
0.0049601,0.684217,,0.0049601,0.826177,,0.0049601,0.743839,,0.0049601,0.795214,,0.0049601,0.847046
0.0049603,0.68421,,0.0049603,0.826022,,0.0049603,0.743846,,0.0049603,0.795174,,0.0049603,0.847045
0.0049607,0.684198,,0.0049607,0.825712,,0.0049607,0.74386,,0.0049607,0.795094,,0.0049607,0.847045
0.0049615,0.684176,,0.0049615,0.82509,,0.0049615,0.743889,,0.0049615,0.794933,,0.0049615,0.847044
0.0049625,0.684155,,0.0049625,0.824312,,0.0049625,0.743924,,0.0049625,0.794732,,0.0049625,0.847041
0.0049635,0.684141,,0.0049635,0.823532,,0.0049635,0.743958,,0.0049635,0.79453,,0.0049635,0.847038
0.0049645,0.684132,,0.0049645,0.82275,,0.0049645,0.743992,,0.0049645,0.794328,,0.0049645,0.847035
0.004965,0.68413,,0.004965,0.822359,,0.004965,0.744009,,0.004965,0.794227,,0.004965,0.847033
0.0049651,0.68413,,0.0049651,0.822281,,0.0049651,0.744012,,0.0049651,0.794207,,0.0049651,0.847032
0.0049653,0.68413,,0.0049653,0.822124,,0.0049653,0.744019,,0.0049653,0.794166,,0.0049653,0.847031
0.0049657,0.68413,,0.0049657,0.821811,,0.0049657,0.744032,,0.0049657,0.794085,,0.0049657,0.84703
0.0049665,0.684134,,0.0049665,0.821183,,0.0049665,0.744058,,0.0049665,0.793922,,0.0049665,0.847026
0.0049675,0.684143,,0.0049675,0.820397,,0.0049675,0.744091,,0.0049675,0.793718,,0.0049675,0.84702
0.0049685,0.684159,,0.0049685,0.81961,,0.0049685,0.744123,,0.0049685,0.793514,,0.0049685,0.847014
0.0049695,0.684181,,0.0049695,0.818821,,0.0049695,0.744154,,0.0049695,0.793309,,0.0049695,0.847007
0.00497,0.684193,,0.00497,0.818426,,0.00497,0.744169,,0.00497,0.793207,,0.00497,0.847003
0.0049701,0.684196,,0.0049701,0.818347,,0.0049701,0.744173,,0.0049701,0.793186,,0.0049701,0.847002
0.0049703,0.684202,,0.0049703,0.818189,,0.0049703,0.744179,,0.0049703,0.793145,,0.0049703,0.847
0.0049707,0.684214,,0.0049707,0.817872,,0.0049707,0.744191,,0.0049707,0.793063,,0.0049707,0.846997
0.0049715,0.68424,,0.0049715,0.817239,,0.0049715,0.744215,,0.0049715,0.792898,,0.0049715,0.846991
